"elpd_diff","se_diff","elpd","se_elpd","p","se_p","ic","se_ic","variable","variable.label","criterion","model","best.model","model.label"
0,0,83.905858373167,11.0145676688986,17.4357189092929,4.46087451957776,-167.811716746334,22.0291353377973,"bulk.n.percent","TN (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-10.2566146997868,5.05853811010398,73.6492436733802,9.74123088859334,13.8616814354603,3.23483423778385,-147.29848734676,19.4824617771867,"bulk.n.percent","TN (%)","WAIC","strip.random","No","Strip random effects"
-36.9688821186379,8.66157671710579,46.9369762545291,7.76455218035231,6.9007515717994,1.23868106509677,-93.8739525090581,15.5291043607046,"bulk.n.percent","TN (%)","WAIC","simple","No","Fixed effects only"
0,0,83.0446544481831,11.3449769843807,18.2969228342768,4.797005980225,-166.089308896366,22.6899539687615,"bulk.n.percent","TN (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-9.92785578352816,5.13856459376203,73.1167986646549,9.92171978909021,14.3941264441856,3.43586070760524,-146.23359732931,19.8434395781804,"bulk.n.percent","TN (%)","LOO","strip.random","No","Strip random effects"
-36.1600405069533,8.90401288533599,46.8846139412298,7.77796052967513,6.95311388509873,1.25274683355487,-93.7692278824595,15.5559210593503,"bulk.n.percent","TN (%)","LOO","simple","No","Fixed effects only"
0,0,47.7065277140731,34.2761829232273,19.038542149385,15.994253215473,-95.4130554281463,68.5523658464547,"bulk.c.percent","TC (%)","WAIC","simple","Yes","Fixed effects only"
-0.548494909150283,1.36447788850299,47.1580328049229,34.0899101546927,23.2437412822787,18.0486620080588,-94.3160656098457,68.1798203093855,"bulk.c.percent","TC (%)","WAIC","strip.random","No","Strip random effects"
-0.671332635174825,1.6155866010184,47.0351950788983,33.9131220535142,23.8449723764696,18.0238861873317,-94.0703901577967,67.8262441070283,"bulk.c.percent","TC (%)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,47.4387609883228,33.6912970377063,22.9630130988788,17.6462834027854,-94.8775219766455,67.3825940754126,"bulk.c.percent","TC (%)","LOO","strip.random","Yes","Strip random effects"
-0.221470266815416,0.344985791927443,47.2172907215073,33.5726893620497,23.6628767338606,17.6796243670349,-94.4345814430147,67.1453787240994,"bulk.c.percent","TC (%)","LOO","strip.plot.random","No","Strip and plot random effects"
-0.467475458869945,1.92002136651614,46.9712855294528,34.9903274724965,19.7737843340054,16.7118225596411,-93.9425710589056,69.9806549449929,"bulk.c.percent","TC (%)","LOO","simple","No","Fixed effects only"
0,0,119.765397302694,8.57415641330839,16.9785937027257,3.18864551712873,-239.530794605389,17.1483128266168,"bulk.cn.ratio","C:N Ratio","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-6.04579383795387,4.7343865512479,113.719603464741,7.33045681501642,12.0099437336655,2.19236982431828,-227.439206929481,14.6609136300328,"bulk.cn.ratio","C:N Ratio","WAIC","strip.random","No","Strip random effects"
-46.0047177328852,9.56704565305199,73.7606795698092,6.95005067988647,6.67398352298126,1.04675222232,-147.521359139618,13.9001013597729,"bulk.cn.ratio","C:N Ratio","WAIC","simple","No","Fixed effects only"
0,0,118.884956678814,8.85184860712312,17.8590343266065,3.47323125692168,-237.769913357627,17.7036972142462,"bulk.cn.ratio","C:N Ratio","LOO","strip.plot.random","Yes","Strip and plot random effects"
-5.56077809678508,4.84637039551365,113.324178582028,7.44047610941469,12.4053686163775,2.32838187530921,-226.648357164057,14.8809522188294,"bulk.cn.ratio","C:N Ratio","LOO","strip.random","No","Strip random effects"
-45.167063366453,9.77531342588197,73.7178933123606,6.95899314462559,6.71676978042982,1.05604074410886,-147.435786624721,13.9179862892512,"bulk.cn.ratio","C:N Ratio","LOO","simple","No","Fixed effects only"
0,0,34.7614963787833,31.6806476130878,23.4341128104939,16.7767002810724,-69.5229927575667,63.3612952261756,"toc.percent","TOC (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-0.226364959590666,2.17098333519409,34.5351314191927,32.5483329503378,18.3287229734584,15.0315998337975,-69.0702628383853,65.0966659006757,"toc.percent","TOC (%)","WAIC","simple","No","Fixed effects only"
-0.715460700775512,0.84126106313281,34.0460356780078,31.9186168004,22.3039856496073,16.8021059239605,-68.0920713560157,63.8372336008,"toc.percent","TOC (%)","WAIC","strip.random","No","Strip random effects"
0,0,34.0671113488618,31.7826754399525,22.2829099787533,16.6633307877674,-68.1342226977235,63.565350879905,"toc.percent","TOC (%)","LOO","strip.random","Yes","Strip random effects"
-0.222536681392574,2.12952718492459,33.8445746674692,33.2141698085622,19.0192797251819,15.7027204774672,-67.6891493349384,66.4283396171244,"toc.percent","TOC (%)","LOO","simple","No","Fixed effects only"
-0.451111807916284,1.24330865067634,33.6159995409455,32.6593533468211,24.5796096483317,17.7598222721665,-67.231999081891,65.3187066936422,"toc.percent","TOC (%)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,71.0847000388942,5.69212384157091,14.4748747103037,1.72153243189298,-142.169400077788,11.3842476831418,"sand","Sand (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-4.37040470625635,3.27278153830454,66.7142953326379,6.00705497978916,9.70044080770251,1.22171405726126,-133.428590665276,12.0141099595783,"sand","Sand (%)","WAIC","strip.random","No","Strip random effects"
-5.68359907085701,3.77772629999848,65.4011009680373,5.98427798318077,6.4508304056603,0.886811359388222,-130.802201936075,11.9685559663615,"sand","Sand (%)","WAIC","simple","No","Fixed effects only"
0,0,70.5998532991355,5.76982316005834,14.9597214500624,1.80041348227825,-141.199706598271,11.5396463201167,"sand","Sand (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-4.05609273155578,3.30504756084796,66.5437605675797,6.02969885733714,9.87097557276063,1.24920917412793,-133.087521135159,12.0593977146743,"sand","Sand (%)","LOO","strip.random","No","Strip random effects"
-5.24480971469668,3.82031962196383,65.3550435844388,5.99395055055879,6.49688778925867,0.896888339701827,-130.710087168878,11.9879011011176,"sand","Sand (%)","LOO","simple","No","Fixed effects only"
0,0,86.7872508923631,6.86323516303965,15.6907142036311,2.23488561733386,-173.574501784726,13.7264703260793,"silt","Silt (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-12.8398572792121,5.14191809909954,73.947393613151,7.30946254563201,8.91906121894814,1.33745938561082,-147.894787226302,14.618925091264,"silt","Silt (%)","WAIC","strip.random","No","Strip random effects"
-13.1169763524121,5.33274546440088,73.6702745399511,7.22231330080038,6.77959508244948,1.15916652172795,-147.340549079902,14.4446266016008,"silt","Silt (%)","WAIC","simple","No","Fixed effects only"
0,0,86.1761226614176,6.97002041840635,16.3018424345766,2.34318752521455,-172.352245322835,13.9400408368127,"silt","Silt (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-12.3697890617705,5.19194226951625,73.8063335996471,7.33292500013719,9.06012123245205,1.36305441118892,-147.612667199294,14.6658500002744,"silt","Silt (%)","LOO","strip.random","No","Strip random effects"
-12.5560412376131,5.39014511407336,73.6200814238045,7.2343857052955,6.82978819859604,1.17164594429917,-147.240162847609,14.468771410591,"silt","Silt (%)","LOO","simple","No","Fixed effects only"
0,0,58.8875243914684,5.87541958681663,14.0748202469527,1.72538907966021,-117.775048782937,11.7508391736333,"clay","Clay (%)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-3.96798653404324,2.80876284318322,54.9195378574252,6.11205939176831,6.4857811483657,0.92820083536788,-109.83907571485,12.2241187835366,"clay","Clay (%)","WAIC","simple","No","Fixed effects only"
-3.99555506979609,2.4213607279923,54.8919693216724,6.40618358850286,9.46450653936328,1.29911526897002,-109.783938643345,12.8123671770057,"clay","Clay (%)","WAIC","strip.random","No","Strip random effects"
0,0,58.4588719323012,5.93204770615054,14.50347270612,1.78161037752176,-116.917743864602,11.8640954123011,"clay","Clay (%)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-3.58044386803819,2.83943105116189,54.878428064263,6.1204596065434,6.5268909415279,0.936995800302237,-109.756856128526,12.2409192130868,"clay","Clay (%)","LOO","simple","No","Fixed effects only"
-3.76096814087461,2.44768971478847,54.6979037914265,6.44254138014658,9.65857206960905,1.33823517885208,-109.395807582853,12.8850827602932,"clay","Clay (%)","LOO","strip.random","No","Strip random effects"
0,0,214.859382223447,12.4815568709974,8.38879376903239,3.26019168023915,-429.718764446894,24.9631137419949,"ph","pH","WAIC","simple","Yes","Fixed effects only"
-0.679789085636742,0.328537906538891,214.17959313781,12.4427087414416,9.47269014543337,3.33015216053262,-428.359186275621,24.8854174828832,"ph","pH","WAIC","strip.random","No","Strip random effects"
-1.55914209165798,0.705595686020141,213.300240131789,12.2576748618716,11.3134075787583,3.67168332253133,-426.600480263578,24.5153497237433,"ph","pH","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,214.646474441518,12.6420985008182,8.60170155096168,3.43261411912257,-429.292948883036,25.2841970016363,"ph","pH","LOO","simple","Yes","Fixed effects only"
-0.606209623548992,0.355636814225867,214.040264817969,12.5047788900174,9.61201846527492,3.39363218096093,-428.080529635938,25.0095577800348,"ph","pH","LOO","strip.random","No","Strip random effects"
-1.70414306634604,0.708722271476423,212.942331375172,12.4454065110867,11.6713163353757,3.86628153865689,-425.884662750344,24.8908130221735,"ph","pH","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,52.1218999701867,8.53676858660164,13.1844658332148,2.63335694350319,-104.243799940373,17.0735371732033,"p","P (ppm)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-0.170892002387065,2.12601365738785,51.9510079677996,8.87540485383051,7.21758014271705,1.8990687100868,-103.902015935599,17.750809707661,"p","P (ppm)","WAIC","simple","No","Fixed effects only"
-0.889163321755196,1.42848408733275,51.2327366484315,8.60154366691408,10.0789535106369,2.33367621937679,-102.465473296863,17.2030873338282,"p","P (ppm)","WAIC","strip.random","No","Strip random effects"
0,0,51.8358133815447,8.94666143578489,7.33277472897204,1.97779682675502,-103.671626763089,17.8933228715698,"p","P (ppm)","LOO","simple","Yes","Fixed effects only"
-0.114052617262784,2.17130191362529,51.7217607642819,8.63844219779991,13.5846050391197,2.73604785088092,-103.443521528564,17.2768843955998,"p","P (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
-0.825999803534499,1.01877658944384,51.0098135780102,8.65652387559368,10.3018765810583,2.38908105165411,-102.01962715602,17.3130477511874,"p","P (ppm)","LOO","strip.random","No","Strip random effects"
0,0,-22.7925324308428,10.8602770992339,7.91276781979738,2.13671702413461,45.5850648616857,21.7205541984679,"k","K (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.622271386097659,2.76671409238875,-23.4148038169405,10.7389654445819,15.5185632790634,3.67944408948992,46.829607633881,21.4779308891638,"k","K (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
-0.782292840857492,0.43864251720048,-23.5748252717003,10.9852310251698,9.50551514875006,2.40184740202076,47.1496505434007,21.9704620503396,"k","K (ppm)","WAIC","strip.random","No","Strip random effects"
0,0,-22.9133874652579,10.9114154711916,8.03362285421242,2.1905241371567,45.8267749305158,21.8228309423832,"k","K (ppm)","LOO","simple","Yes","Fixed effects only"
-0.857172994339486,0.482691674237008,-23.7705604595974,11.0473122869428,9.70125033664709,2.46784271379714,47.5411209191947,22.0946245738857,"k","K (ppm)","LOO","strip.random","No","Strip random effects"
-0.927775031389437,2.92409604611735,-23.8411624966473,10.8287443317196,15.9449219587702,3.76463905846827,47.6823249932946,21.6574886634392,"k","K (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,71.890959497941,14.6518568195037,16.5215522171285,5.82765525169698,-143.781918995882,29.3037136390073,"ca","Ca (ppm)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-4.22727031883851,3.37671451544259,67.6636891791025,12.2922346708718,11.2692343287416,3.9372654000936,-135.327378358205,24.5844693417436,"ca","Ca (ppm)","WAIC","strip.random","No","Strip random effects"
-4.29069901845562,3.9999442763832,67.6002604794854,12.1385422742816,8.34123322675079,3.14220739996217,-135.200520958971,24.2770845485632,"ca","Ca (ppm)","WAIC","simple","No","Fixed effects only"
0,0,71.1872113636495,14.9847160091531,17.22530035142,6.16422328661432,-142.374422727299,29.9694320183063,"ca","Ca (ppm)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-3.72356848817638,4.19822019525363,67.4636428754731,12.2286266428436,8.47785083076304,3.23892073878273,-134.927285750946,24.4572532856873,"ca","Ca (ppm)","LOO","simple","No","Fixed effects only"
-4.04326991624095,3.36072365719445,67.1439414474086,12.6633900718915,11.7889820604355,4.3332107037746,-134.287882894817,25.326780143783,"ca","Ca (ppm)","LOO","strip.random","No","Strip random effects"
0,0,44.4638262930318,18.7547107620668,11.3422028468826,6.12461581118328,-88.9276525860636,37.5094215241336,"mg","Mg (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.815364192690932,0.317812170437558,43.6484621003408,18.6690353754872,12.4889041481221,6.4630696102424,-87.2969242006817,37.3380707509743,"mg","Mg (ppm)","WAIC","strip.random","No","Strip random effects"
-1.52910945137503,1.6893927734665,42.9347168416568,19.5567639218539,16.0332711861218,7.69305226034149,-85.8694336833135,39.1135278437078,"mg","Mg (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,43.7040932733559,19.3842553866286,12.1019358665585,6.79604666411076,-87.4081865467118,38.7685107732572,"mg","Mg (ppm)","LOO","simple","Yes","Fixed effects only"
-0.641953158162647,0.42241117944533,43.0621401151932,19.1241037835601,13.0752261332698,6.94513335979591,-86.1242802303864,38.2482075671203,"mg","Mg (ppm)","LOO","strip.random","No","Strip random effects"
-2.47523802090631,2.27500111100271,41.2288552524496,20.9337007729779,17.739132775329,9.12850942766446,-82.4577105048992,41.8674015459558,"mg","Mg (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,72.4422032120524,7.04856298274255,6.71893023751455,1.08214811612126,-144.884406424105,14.0971259654851,"som.percent","SOM (%)","WAIC","simple","Yes","Fixed effects only"
-0.361613936757023,1.15381132405053,72.0805892752953,7.17625861974012,9.77428758513991,1.5251437923669,-144.161178550591,14.3525172394802,"som.percent","SOM (%)","WAIC","strip.random","No","Strip random effects"
-0.750668139142997,1.6042555633002,71.6915350729094,7.22864255062433,11.4929804804389,1.75869515132329,-143.383070145819,14.4572851012487,"som.percent","SOM (%)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,72.3904178862418,7.06001324269693,6.77071556332512,1.09393815360584,-144.780835772484,14.1200264853939,"som.percent","SOM (%)","LOO","simple","Yes","Fixed effects only"
-0.555227601082329,1.19712019218582,71.8351902851595,7.22966447566147,10.0196865752758,1.5853158347885,-143.670380570319,14.4593289513229,"som.percent","SOM (%)","LOO","strip.random","No","Strip random effects"
-1.00820749808586,1.64711964702405,71.3822103881559,7.28949163652932,11.8023051651924,1.82210939419454,-142.764420776312,14.5789832730586,"som.percent","SOM (%)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-27.9559617372912,13.4368640466589,8.71223286054233,3.78502733542265,55.9119234745825,26.8737280933179,"no3.n","NO3-N (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.92481766843149,0.303784436433244,-28.8807794057227,13.5704236081619,9.91752255515492,4.02304259855519,57.7615588114455,27.1408472163237,"no3.n","NO3-N (ppm)","WAIC","strip.random","No","Strip random effects"
-1.14090654414169,1.24027422208155,-29.0968682814329,13.0280571155686,13.5261237583157,4.79607277948138,58.1937365628659,26.0561142311372,"no3.n","NO3-N (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-28.0762251185394,13.5240273339649,8.83249624179049,3.87674612074043,56.1524502370788,27.0480546679299,"no3.n","NO3-N (ppm)","LOO","simple","Yes","Fixed effects only"
-1.11888856305883,0.402620657031891,-29.1951136815983,13.801582639324,10.2318568310304,4.26573131004003,58.3902273631965,27.6031652786481,"no3.n","NO3-N (ppm)","LOO","strip.random","No","Strip random effects"
-1.41512622725402,1.2295329986187,-29.4913513457934,13.197181944053,13.9206068226762,4.96897994865354,58.9827026915868,26.3943638881059,"no3.n","NO3-N (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-14.6006545721364,23.1134678880931,13.8727229857108,7.47771773188469,29.2013091442728,46.2269357761861,"nh4.n","NH4-N (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.807528083542012,0.464234747584403,-15.4081826556784,22.9548425413049,15.3161254416529,7.87956275406521,30.8163653113568,45.9096850826099,"nh4.n","NH4-N (ppm)","WAIC","strip.random","No","Strip random effects"
-1.34830568579592,0.892657269036446,-15.9489602579323,22.607565390816,17.5080673390215,8.60735376449909,31.8979205158646,45.2151307816319,"nh4.n","NH4-N (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-15.068598582672,23.4152930345188,14.3406669962464,7.79004831071263,30.137197165344,46.8305860690377,"nh4.n","NH4-N (ppm)","LOO","simple","Yes","Fixed effects only"
-0.809662530660743,0.519710048025783,-15.8782611133327,23.2338542781142,15.7862038993073,8.16185182445544,31.7565222266655,46.4677085562285,"nh4.n","NH4-N (ppm)","LOO","strip.random","No","Strip random effects"
-1.63758747703519,0.836653574186531,-16.7061860597072,23.0074113070392,18.2652931407963,9.00803857120093,33.4123721194144,46.0148226140783,"nh4.n","NH4-N (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,75.5975303769576,18.8174015380535,17.5085546907632,8.07100821939421,-151.195060753915,37.6348030761069,"cec","CEC (meq/100 g)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-1.74488930549663,3.58657431719466,73.852641071461,16.1884174066929,9.98786654669945,5.08123790264439,-147.705282142922,32.3768348133859,"cec","CEC (meq/100 g)","WAIC","simple","No","Fixed effects only"
-1.87647356017558,2.7127632547264,73.721056816782,16.6087617331476,13.1881454785566,6.18348615543854,-147.442113633564,33.2175234662953,"cec","CEC (meq/100 g)","WAIC","strip.random","No","Strip random effects"
0,0,74.7746206973054,19.3476585479364,18.3314643704154,8.61074123269581,-149.549241394611,38.6953170958728,"cec","CEC (meq/100 g)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-1.12920024965053,3.90459475031679,73.6454204476549,16.3495971659909,10.1950871705055,5.24972557340976,-147.29084089531,32.6991943319819,"cec","CEC (meq/100 g)","LOO","simple","No","Fixed effects only"
-1.95209823820674,2.53573232721191,72.8225224590987,17.334238901143,14.0866798362399,6.93599390582995,-145.645044918197,34.6684778022859,"cec","CEC (meq/100 g)","LOO","strip.random","No","Strip random effects"
0,0,-38.1617835827351,7.6986094001112,6.89724924258326,1.29333658784123,76.3235671654702,15.3972188002224,"k.meq","K (meq/100 g)","WAIC","simple","Yes","Fixed effects only"
-0.93539266987072,0.380570222455229,-39.0971762526058,7.68219782623652,8.39416407046099,1.45317956088033,78.1943525052116,15.364395652473,"k.meq","K (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-1.80101532702577,1.1757500281843,-39.9627989097609,7.45712696573611,11.6720727219189,1.94714448560485,79.9255978195218,14.9142539314722,"k.meq","K (meq/100 g)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-38.2133292883817,7.71254901018338,6.94879494822987,1.30757430468974,76.4266585767633,15.4250980203668,"k.meq","K (meq/100 g)","LOO","simple","Yes","Fixed effects only"
-1.01470492225121,0.39078420021456,-39.2280342106329,7.70845569796577,8.52502202848809,1.4804381146008,78.4560684212658,15.4169113959315,"k.meq","K (meq/100 g)","LOO","strip.random","No","Strip random effects"
-2.02418882991483,1.21215289587641,-40.2375181182965,7.49306318023142,11.9467919304546,1.98295997517712,80.475036236593,14.9861263604628,"k.meq","K (meq/100 g)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,71.8792688907264,14.6742732132886,16.6320170453541,5.87256946188653,-143.758537781453,29.3485464265772,"ca.meq","Ca (meq/100 g)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-4.04280338271763,3.42164920679871,67.8364655080088,12.2426926882198,11.2067404875696,3.90342887827558,-135.672931016018,24.4853853764396,"ca.meq","Ca (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-4.20489648200269,4.02669725525824,67.6743724087237,12.1216143450821,8.37246403140499,3.13714143701453,-135.348744817447,24.2432286901643,"ca.meq","Ca (meq/100 g)","WAIC","simple","No","Fixed effects only"
0,0,70.833687694774,15.324415727067,17.6775982413065,6.54210707585908,-141.667375389548,30.6488314541341,"ca.meq","Ca (meq/100 g)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-3.27940347068945,4.49620794725114,67.5542842240846,12.196002844505,8.49255221604416,3.21629666393023,-135.108568448169,24.3920056890101,"ca.meq","Ca (meq/100 g)","LOO","simple","No","Fixed effects only"
-3.51518289853697,3.65071141773449,67.318504796237,12.6168673156064,11.7247011993413,4.30304943039176,-134.637009592474,25.2337346312127,"ca.meq","Ca (meq/100 g)","LOO","strip.random","No","Strip random effects"
0,0,44.0927849927435,18.4171938936174,11.2018282433573,5.90258243957186,-88.1855699854871,36.8343877872347,"mg.meq","Mg (meq/100 g)","WAIC","simple","Yes","Fixed effects only"
-0.860826527103835,0.323863053246604,43.2319584656397,18.3529264772809,12.4575855899675,6.31107028267296,-86.4639169312794,36.7058529545617,"mg.meq","Mg (meq/100 g)","WAIC","strip.random","No","Strip random effects"
-1.41420251475975,1.79037237351738,42.6785824779838,19.2997751390966,16.0566009843897,7.54236112436742,-85.3571649559676,38.5995502781931,"mg.meq","Mg (meq/100 g)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,43.7613784381802,18.6644470971836,11.5332347979206,6.16312059249343,-87.5227568763604,37.3288941943672,"mg.meq","Mg (meq/100 g)","LOO","simple","Yes","Fixed effects only"
-0.99275690669873,0.329672919035416,42.7686215314815,18.6597278959923,12.9209225241258,6.62847129231923,-85.5372430629629,37.3194557919846,"mg.meq","Mg (meq/100 g)","LOO","strip.random","No","Strip random effects"
-1.99756958568098,2.06458576711439,41.7638088524992,19.897890908829,16.9713746098742,8.1516869405976,-83.5276177049985,39.795781817658,"mg.meq","Mg (meq/100 g)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-18.367552748608,9.88164079982795,14.3799790537052,3.6850411662427,36.7351054972159,19.7632815996559,"poc.percent","POC (%)","WAIC","strip.random","Yes","Strip random effects"
-0.732612849700791,0.249419309223946,-19.1001655983087,9.71542961188451,14.8307139215726,3.59222345523901,38.2003311966175,19.430859223769,"poc.percent","POC (%)","WAIC","strip.plot.random","No","Strip and plot random effects"
-3.50937163199952,4.21071339434062,-21.8769243806075,10.5252774030046,7.72750855902478,2.54480351966549,43.7538487612149,21.0505548060091,"poc.percent","POC (%)","WAIC","simple","No","Fixed effects only"
0,0,-18.9012383072265,10.0638864137684,14.9136646123238,3.87414266539109,37.802476614453,20.1277728275368,"poc.percent","POC (%)","LOO","strip.random","Yes","Strip random effects"
-0.769979167136041,0.244837852039507,-19.6712174743625,9.91097261611948,15.4017657976264,3.79442585153163,39.3424349487251,19.821945232239,"poc.percent","POC (%)","LOO","strip.plot.random","No","Strip and plot random effects"
-3.10454243685675,4.27574289197886,-22.0057807440832,10.6122116642445,7.85636492250055,2.63848232981115,44.0115614881665,21.2244233284889,"poc.percent","POC (%)","LOO","simple","No","Fixed effects only"
0,0,-54.5465215508079,6.30252176986406,6.53282567282996,1.02743309988603,109.093043101616,12.6050435397281,"g475mm",">= 4.75 mm","WAIC","simple","Yes","Fixed effects only"
-1.25127728457515,0.481264790835557,-55.7977988353831,6.44815706575703,8.36931083774238,1.38384534515368,111.595597670766,12.8963141315141,"g475mm",">= 4.75 mm","WAIC","strip.random","No","Strip random effects"
-2.2684095054317,0.831734326292766,-56.8149310562397,6.5650369477225,9.9079534219683,1.61663414965916,113.629862112479,13.130073895445,"g475mm",">= 4.75 mm","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,-54.5883650542346,6.31302635909331,6.57466917625665,1.03864645226458,109.176730108469,12.6260527181866,"g475mm",">= 4.75 mm","LOO","simple","Yes","Fixed effects only"
